hotel,lead_time,arrival_date_year,arrival_date_month,weekend_nights,week_nights,adults,children,babies,is_international,days_waiting,is_repeated_guest,is_family,is_canceled,market_segment_complementary,market_segment_corporate,market_segment_direct,market_segment_groups,market_segment_offline_ta_to,market_segment_online_ta,distribution_channel_direct,distribution_channel_gds,distribution_channel_ta_to,deposit_type_non_refund,deposit_type_refundable,customer_type_group,customer_type_transient,customer_type_transient_party
0,57,2016,6,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,56,2016,12,1,2,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,49,2015,10,0,2,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1,158,2017,7,2,5,2,2,0,True,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,59,2017,4,0,5,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,33,2016,3,0,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,19,2016,6,1,0,1,0,0,True,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,111,2017,5,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,217,2016,5,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,39,2016,3,0,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,2016,12,1,3,1,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,11,2015,9,0,3,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,79,2016,4,1,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,90,2016,2,1,2,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,162,2016,7,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,59,2017,2,2,2,3,2,0,False,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,59,2016,4,2,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,155,2016,6,2,3,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,221,2017,4,2,1,2,0,0,False,121,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,2016,8,0,1,2,2,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,62,2016,6,2,2,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,142,2016,10,2,5,3,0,0,False,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,318,2016,10,2,5,1,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,7,2017,8,0,1,1,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,60,2016,4,2,3,3,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,4,2016,2,1,1,2,0,0,False,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,3,2015,9,2,0,1,0,0,False,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,69,2017,3,1,2,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,258,2017,7,2,6,2,0,0,False,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,36,2017,2,2,5,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,93,2017,3,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,27,2016,12,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,83,2017,8,0,1,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,10,2015,11,1,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,63,2017,4,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,280,2017,8,0,5,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,163,2016,9,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,27,2015,7,2,6,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,199,2017,8,2,5,3,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,111,2017,8,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,166,2017,3,2,2,1,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,12,2016,10,2,3,2,0,0,False,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,60,2017,6,2,5,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,254,2017,7,2,8,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,236,2017,7,2,3,2,1,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,314,2017,5,3,7,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,31,2015,10,1,5,2,2,0,True,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,34,2016,3,3,8,3,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,100,2015,12,0,1,3,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,174,2017,8,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,7,2015,7,0,1,2,2,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,161,2017,6,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,89,2017,4,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,121,2016,5,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,279,2017,8,1,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,205,2017,6,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,214,2016,8,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,35,2016,10,0,2,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,58,2017,8,0,2,1,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,47,2016,9,1,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,11,2016,1,2,0,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,81,2016,9,1,4,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,6,2015,11,2,0,1,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,90,2017,7,2,5,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,67,2017,3,2,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,40,2017,1,1,1,1,0,0,True,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,20,2017,1,1,0,1,0,0,False,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,2,2017,8,0,1,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,25,2017,7,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,48,2015,10,2,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,12,2016,2,0,1,1,0,0,True,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,0,2015,11,0,2,1,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,54,2015,12,0,3,1,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,51,2016,8,1,2,2,1,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,8,2015,9,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,25,2015,11,3,7,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,61,2016,4,0,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,141,2017,8,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,50,2015,11,2,3,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,141,2017,8,0,4,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,282,2016,10,2,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,83,2017,2,2,2,1,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,26,2016,2,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,195,2017,3,4,6,1,0,0,True,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,6,2016,3,0,2,1,0,0,False,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,32,2016,2,2,3,2,0,1,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,4,2016,1,2,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,7,2015,12,1,0,2,1,0,True,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,181,2017,8,0,5,2,2,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,3,2016,5,1,1,2,1,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,3,2016,12,1,3,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,99,2016,2,0,1,2,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,125,2015,12,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,168,2017,7,2,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,61,2015,8,1,4,3,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,103,2015,12,0,4,2,1,0,False,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,2016,3,2,0,1,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,160,2017,5,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,328,2017,8,2,4,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,2,2015,11,2,4,1,0,0,True,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,5,2016,2,0,1,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,253,2017,7,0,2,2,0,0,False,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,210,2015,7,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,24,2015,9,2,4,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,16,2017,2,1,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,124,2016,4,0,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,58,2016,1,0,2,1,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,63,2016,9,1,2,2,1,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,29,2017,4,0,2,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,193,2016,7,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,183,2016,7,2,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,4,2016,11,1,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,90,2016,4,1,2,1,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,243,2017,8,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,21,2015,9,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,155,2016,8,0,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,45,2017,2,2,5,3,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,197,2016,10,1,0,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,77,2017,7,0,4,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,28,2017,6,0,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,10,2016,9,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,34,2016,11,1,2,1,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,249,2017,5,0,4,3,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,160,2016,7,2,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,253,2017,7,1,2,2,0,1,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,114,2017,6,1,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,26,2016,2,2,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,4,2017,3,1,0,1,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,124,2017,7,0,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,39,2017,5,1,2,3,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,249,2016,9,2,4,1,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,27,2015,12,2,2,2,0,0,False,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,2016,5,0,1,2,0,0,False,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,142,2016,6,2,3,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,162,2017,3,1,4,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,211,2016,5,0,2,2,0,0,False,111,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False
0,17,2016,8,0,1,3,0,0,True,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,161,2016,8,0,2,2,2,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,175,2017,4,2,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,80,2017,4,2,2,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,53,2016,9,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,45,2017,8,0,1,3,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0,40,2016,5,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,141,2016,7,2,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,22,2017,7,0,2,1,0,0,False,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,62,2016,8,2,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,118,2015,12,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,203,2016,2,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,1,2017,8,0,1,2,0,0,False,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,73,2016,9,0,1,2,0,0,False,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,27,2016,2,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,86,2016,4,2,5,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,79,2017,5,1,1,2,2,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,28,2016,4,1,0,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,64,2015,10,1,3,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,2016,7,2,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,133,2016,6,1,3,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,80,2016,1,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,85,2017,3,2,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,120,2017,7,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,12,2016,7,0,1,1,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,4,2016,1,1,0,2,0,0,True,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,155,2016,9,1,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,4,2016,11,1,0,1,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,3,2016,4,2,0,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,154,2016,8,0,2,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,4,2016,7,1,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,212,2016,5,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,212,2017,8,0,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,1,2016,8,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,353,2016,8,3,6,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,145,2016,8,1,2,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,69,2016,11,2,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,125,2015,12,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,26,2016,9,1,1,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,32,2015,11,0,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,198,2017,8,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,180,2017,7,0,4,2,1,0,True,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,217,2016,9,1,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,32,2016,1,2,3,3,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,46,2017,2,0,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,204,2016,5,0,3,1,0,0,False,96,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False
1,6,2015,11,1,3,1,0,0,False,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,320,2016,8,0,2,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,308,2017,4,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,114,2016,7,3,7,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,9,2016,3,0,2,1,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,0,2016,9,0,1,2,1,0,False,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,3,2017,2,1,3,1,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,33,2017,7,2,1,2,2,0,True,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,71,2016,10,2,5,2,1,1,True,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,94,2016,5,1,2,1,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,7,2016,11,0,1,1,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,43,2016,10,0,3,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,53,2016,5,2,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,53,2017,4,1,3,2,1,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,58,2016,4,0,2,2,0,0,True,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,38,2017,7,2,6,3,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,197,2017,5,0,3,2,2,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,2016,1,0,1,2,1,1,False,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,256,2016,6,0,2,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,84,2015,8,2,2,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,110,2015,8,2,5,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,4,2016,3,1,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,2,2017,1,2,1,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,260,2017,3,2,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,42,2016,10,2,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,4,2015,8,0,2,2,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,5,2017,5,1,2,2,0,0,False,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,50,2016,10,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,2015,10,0,3,1,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,89,2016,4,2,1,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,4,2015,8,1,0,1,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,9,2015,9,1,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,239,2015,9,1,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,16,2017,1,1,2,2,0,0,True,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,278,2017,7,0,4,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,119,2015,9,1,4,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,104,2017,5,0,3,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,17,2015,9,2,2,1,0,0,False,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,152,2016,2,2,1,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,20,2016,5,0,1,1,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1,2017,1,0,1,1,0,0,True,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,5,2017,7,1,1,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,81,2016,12,1,2,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,5,2015,10,0,1,1,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,12,2017,1,2,5,1,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,19,2016,5,0,1,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,46,2017,7,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,96,2016,11,1,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,56,2016,3,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,27,2015,9,1,3,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,66,2015,10,1,2,1,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,34,2017,3,1,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,163,2016,12,1,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,78,2017,7,1,1,1,2,0,True,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,6,2015,12,0,2,1,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,30,2015,7,4,10,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,114,2016,2,2,4,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,4,2017,7,1,1,1,0,0,True,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,33,2017,3,1,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
